reviewId,game,date,content_lower,Sentiment,is_train,pred_label
rev_17381,Wild_Rift,2026-02,this game exists and my friends told me to try it will delete it soon.,3,0,3
rev_17382,Wild_Rift,2026-01,wild-rift is experiencing terrible lag spikes with high server ping making ranked unplayable.,0,0,0
rev_17383,Wild_Rift,2025-11,i downloaded wild-rift because my friends told me to try it nothing special honestly.,3,0,3
rev_17384,Wild_Rift,2026-03,every time i play ranked wild-rift severe matchmaking issues and long queue times completely trolls every game.,0,0,0
rev_17385,Wild_Rift,2026-02,wild-rift is experiencing severe matchmaking issues and long queue times matches me with bad teammates.,0,0,0
rev_17386,Wild_Rift,2026-04,after the riot games update severe matchmaking issues and long queue times making ranked unplayable.,0,0,0
rev_17387,Wild_Rift,2026-03,the developers changed the champion balance scales for the upcoming competitive season.,1,0,1
rev_17388,Wild_Rift,2026-02,wild-rift matchmaking has improved a lot after the patch highly recommend this game!,2,0,2
rev_17389,Wild_Rift,2025-12,wild-rift updated to the champion balance scales for the upcoming competitive season.,1,0,1
rev_17390,Wild_Rift,2026-05,after the riot games update completely unbalanced rank draft matches making ranked unplayable.,0,0,0
rev_17391,Wild_Rift,2025-11,after the riot games update terrible lag spikes with high server ping completely trolls every game.,0,0,0
rev_17392,Wild_Rift,2026-04,after the riot games update completely unbalanced rank draft matches making ranked unplayable.,0,0,0
rev_17393,Wild_Rift,2026-03,wild-rift is experiencing completely unbalanced rank draft matches completely trolls every game.,0,0,0
rev_17394,Wild_Rift,2026-01,wild-rift is experiencing terrible lag spikes with high server ping making ranked unplayable.,0,0,0
rev_17395,Wild_Rift,2025-11,after the riot games update severe matchmaking issues and long queue times completely trolls every game.,0,0,0
rev_17396,Wild_Rift,2025-12,after the riot games update completely unbalanced rank draft matches matches me with bad teammates.,0,0,0
rev_17397,Wild_Rift,2025-12,every time i play ranked wild-rift completely unbalanced rank draft matches making ranked unplayable.,0,0,0
rev_17398,Wild_Rift,2025-12,the developers changed patch version 3.2 this week in the latest patch notes.,1,0,1
rev_17399,Wild_Rift,2025-11,every time i play ranked wild-rift severe matchmaking issues and long queue times matches me with bad teammates.,0,0,0
rev_17403,Wild_Rift,2026-02,wild-rift updated to patch version 3.2 this week for the upcoming competitive season.,1,0,1
rev_17404,Wild_Rift,2026-05,after the riot games update severe matchmaking issues and long queue times matches me with bad teammates.,0,0,0
rev_17405,Wild_Rift,2026-02,the developers changed the gold distribution settings for the upcoming competitive season.,1,0,1
rev_17406,Wild_Rift,2025-12,wild-rift is experiencing severe matchmaking issues and long queue times matches me with bad teammates.,0,0,0
rev_17407,Wild_Rift,2026-03,after the riot games update completely unbalanced rank draft matches making ranked unplayable.,0,0,0
rev_17408,Wild_Rift,2025-11,this game exists and my friends told me to try it testing it out today.,3,0,3
rev_17409,Wild_Rift,2025-11,the developers changed the champion balance scales for the upcoming competitive season.,1,0,1
rev_17410,Wild_Rift,2026-01,i downloaded wild-rift because my friends told me to try it testing it out today.,3,0,3
rev_17411,Wild_Rift,2026-05,riot games announced the gold distribution settings for the upcoming competitive season.,1,0,1
rev_17412,Wild_Rift,2026-05,the connection is absolutely smooth and stable during team fights fair ranked competitive play.,2,0,2
rev_17413,Wild_Rift,2026-05,every time i play ranked wild-rift severe matchmaking issues and long queue times completely trolls every game.,0,0,0
rev_17414,Wild_Rift,2026-04,riot games announced the champion balance scales on the official live servers.,1,0,1
rev_17415,Wild_Rift,2026-02,wild-rift updated to the gold distribution settings for the upcoming competitive season.,1,0,1
rev_17416,Wild_Rift,2026-02,after the riot games update terrible lag spikes with high server ping making ranked unplayable.,0,0,0
rev_17417,Wild_Rift,2026-02,wild-rift updated to the champion balance scales for the upcoming competitive season.,1,0,1
rev_17418,Wild_Rift,2026-04,i downloaded wild-rift because my friends told me to try it will delete it soon.,3,0,3
rev_17419,Wild_Rift,2026-05,riot games announced the gold distribution settings on the official live servers.,1,0,1
rev_17420,Wild_Rift,2025-12,after the riot games update completely unbalanced rank draft matches making ranked unplayable.,0,0,0
rev_17421,Wild_Rift,2025-12,wild-rift updated to patch version 3.2 this week on the official live servers.,1,0,1
rev_17422,Wild_Rift,2026-02,every time i play ranked wild-rift terrible lag spikes with high server ping completely trolls every game.,0,0,0
rev_17423,Wild_Rift,2026-05,the developers changed the gold distribution settings on the official live servers.,1,0,1
rev_17424,Wild_Rift,2026-04,wild-rift is experiencing terrible lag spikes with high server ping completely trolls every game.,0,0,0
rev_17425,Wild_Rift,2026-04,every time i play ranked wild-rift severe matchmaking issues and long queue times making ranked unplayable.,0,0,0
rev_17426,Wild_Rift,2026-04,wild-rift is experiencing terrible lag spikes with high server ping matches me with bad teammates.,0,0,0
rev_17427,Wild_Rift,2026-01,after the riot games update severe matchmaking issues and long queue times matches me with bad teammates.,0,0,0
rev_17428,Wild_Rift,2025-11,after the riot games update completely unbalanced rank draft matches making ranked unplayable.,0,0,0
rev_17429,Wild_Rift,2026-02,every time i play ranked wild-rift severe matchmaking issues and long queue times matches me with bad teammates.,0,0,0
rev_17430,Wild_Rift,2026-03,riot games announced the gold distribution settings in the latest patch notes.,1,0,1
rev_17431,Wild_Rift,2026-05,wild-rift is experiencing completely unbalanced rank draft matches matches me with bad teammates.,0,0,0
rev_17432,Wild_Rift,2026-05,every time i play ranked wild-rift completely unbalanced rank draft matches matches me with bad teammates.,0,0,0
rev_17433,Wild_Rift,2026-05,after the riot games update severe matchmaking issues and long queue times completely trolls every game.,0,0,0
rev_17434,Wild_Rift,2026-02,wild-rift is experiencing terrible lag spikes with high server ping completely trolls every game.,0,0,0
rev_17435,Wild_Rift,2026-03,wild-rift updated to the gold distribution settings in the latest patch notes.,1,0,1
rev_17436,Wild_Rift,2026-05,every time i play ranked wild-rift completely unbalanced rank draft matches completely trolls every game.,0,0,0
rev_17437,Wild_Rift,2025-11,just checking out my friends told me to try it nothing special honestly.,3,0,3
rev_17438,Wild_Rift,2026-02,wild-rift is experiencing completely unbalanced rank draft matches completely trolls every game.,0,0,0
rev_17439,Wild_Rift,2026-04,i downloaded wild-rift because i played it once on my tablet nothing special honestly.,3,0,3
rev_17440,Wild_Rift,2026-01,wild-rift is experiencing terrible lag spikes with high server ping completely trolls every game.,0,0,0
rev_17441,Wild_Rift,2026-01,riot games announced patch version 3.2 this week for the upcoming competitive season.,1,0,1
rev_17442,Wild_Rift,2025-11,after the riot games update completely unbalanced rank draft matches completely trolls every game.,0,0,0
rev_17443,Wild_Rift,2026-05,wild-rift updated to the champion balance scales in the latest patch notes.,1,0,1
rev_17444,Wild_Rift,2026-05,wild-rift is experiencing terrible lag spikes with high server ping completely trolls every game.,0,0,0
rev_17445,Wild_Rift,2025-11,wild-rift is experiencing terrible lag spikes with high server ping completely trolls every game.,0,0,0
rev_17446,Wild_Rift,2026-04,wild-rift is experiencing completely unbalanced rank draft matches matches me with bad teammates.,0,0,0
rev_17447,Wild_Rift,2025-11,every time i play ranked wild-rift severe matchmaking issues and long queue times making ranked unplayable.,0,0,0
rev_17448,Wild_Rift,2026-04,wild-rift is experiencing completely unbalanced rank draft matches making ranked unplayable.,0,0,0
rev_17449,Wild_Rift,2026-05,riot games announced the gold distribution settings in the latest patch notes.,1,0,1
rev_17451,Wild_Rift,2026-05,after the riot games update completely unbalanced rank draft matches completely trolls every game.,0,0,0
rev_17452,Wild_Rift,2025-11,this game exists and i played it once on my tablet will delete it soon.,3,0,3
rev_17453,Wild_Rift,2026-01,i really love playing smooth and stable during team fights highly recommend this game!,2,0,2
rev_17454,Wild_Rift,2026-05,every time i play ranked wild-rift severe matchmaking issues and long queue times completely trolls every game.,0,0,0
rev_17455,Wild_Rift,2025-11,wild-rift matchmaking has smooth and stable during team fights fair ranked competitive play.,2,0,2
rev_17456,Wild_Rift,2026-03,after the riot games update severe matchmaking issues and long queue times making ranked unplayable.,0,0,0
rev_17457,Wild_Rift,2026-05,wild-rift is experiencing completely unbalanced rank draft matches matches me with bad teammates.,0,0,0
rev_17458,Wild_Rift,2026-03,after the riot games update completely unbalanced rank draft matches matches me with bad teammates.,0,0,0
rev_17459,Wild_Rift,2025-11,wild-rift is experiencing severe matchmaking issues and long queue times making ranked unplayable.,0,0,0
rev_17460,Wild_Rift,2026-02,riot games announced the gold distribution settings in the latest patch notes.,1,0,1
rev_17461,Wild_Rift,2026-03,every time i play ranked wild-rift completely unbalanced rank draft matches making ranked unplayable.,0,0,0
rev_17462,Wild_Rift,2026-02,after the riot games update completely unbalanced rank draft matches matches me with bad teammates.,0,0,0
rev_17463,Wild_Rift,2025-12,every time i play ranked wild-rift completely unbalanced rank draft matches completely trolls every game.,0,0,0
rev_17464,Wild_Rift,2026-05,after the riot games update severe matchmaking issues and long queue times making ranked unplayable.,0,0,0
rev_17465,Wild_Rift,2026-05,wild-rift is experiencing severe matchmaking issues and long queue times completely trolls every game.,0,0,0
rev_17466,Wild_Rift,2026-05,after the riot games update completely unbalanced rank draft matches making ranked unplayable.,0,0,0
rev_17467,Wild_Rift,2026-04,wild-rift is experiencing completely unbalanced rank draft matches matches me with bad teammates.,0,0,0
rev_17468,Wild_Rift,2026-05,riot games announced the gold distribution settings in the latest patch notes.,1,0,1
rev_17469,Wild_Rift,2026-01,wild-rift is experiencing severe matchmaking issues and long queue times matches me with bad teammates.,0,0,0
rev_17470,Wild_Rift,2026-02,every time i play ranked wild-rift severe matchmaking issues and long queue times making ranked unplayable.,0,0,0
rev_17471,Wild_Rift,2025-11,every time i play ranked wild-rift completely unbalanced rank draft matches making ranked unplayable.,0,0,0
rev_17472,Wild_Rift,2026-05,riot games announced the champion balance scales on the official live servers.,1,0,1
rev_17473,Wild_Rift,2025-11,wild-rift is experiencing severe matchmaking issues and long queue times completely trolls every game.,0,0,0
rev_17474,Wild_Rift,2025-12,after the riot games update completely unbalanced rank draft matches making ranked unplayable.,0,0,0
rev_17475,Wild_Rift,2026-05,every time i play ranked wild-rift severe matchmaking issues and long queue times completely trolls every game.,0,0,0
rev_17476,Wild_Rift,2026-01,wild-rift is experiencing completely unbalanced rank draft matches completely trolls every game.,0,0,0
rev_17477,Wild_Rift,2026-01,every time i play ranked wild-rift severe matchmaking issues and long queue times making ranked unplayable.,0,0,0
rev_17478,Wild_Rift,2025-11,i downloaded wild-rift because the graphics interface layout testing it out today.,3,1,3
rev_17479,Wild_Rift,2026-03,the developers changed the champion balance scales for the upcoming competitive season.,1,0,1
